Area Identifier,Area Name,House Prices: Reference Period = 2011; measure type = Lower Quartile,House Prices: Reference Period = 2011; measure type = Mean,House Prices: Reference Period = 2011; measure type = Median,House Prices: Reference Period = 2011; measure type = Upper Quartile,House Prices: Reference Period = 2012; measure type = Lower Quartile,House Prices: Reference Period = 2012; measure type = Mean,House Prices: Reference Period = 2012; measure type = Median,House Prices: Reference Period = 2012; measure type = Upper Quartile,House Prices: Reference Period = 2010; measure type = Lower Quartile,House Prices: Reference Period = 2010; measure type = Mean,House Prices: Reference Period = 2010; measure type = Median,House Prices: Reference Period = 2010; measure type = Upper Quartile,House Prices: Reference Period = 2009; measure type = Lower Quartile,House Prices: Reference Period = 2009; measure type = Mean,House Prices: Reference Period = 2009; measure type = Median,House Prices: Reference Period = 2009; measure type = Upper Quartile
http://statistics.gov.scot/id/statistical-geography/S01005962,S01005962,70000,75000,75000,80000,54000,62600,60000,63500,67875,72188,72500,76500,63000,67950,68000,71750
http://statistics.gov.scot/id/statistical-geography/S01005963,S01005963,63500,102764,94500,142029,120000,205000,195000,300000,70000,87667,83000,110000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01005964,S01005964,69000,72200,80000,80000,58000,67750,62500,77500,73500,134250,134250,195000,47000,69400,70000,75000
http://statistics.gov.scot/id/statistical-geography/S01005965,S01005965,83000,90999,92500,103000,52000,71832,76250,84995,75000,87200,79100,107500,103500,103500,103500,103500
http://statistics.gov.scot/id/statistical-geography/S01005966,S01005966,67500,87800,92500,105500,70000,86571,80500,107000,79995,93454,100000,105000,121000,125300,122000,123000
http://statistics.gov.scot/id/statistical-geography/S01005967,S01005967,39000,44000,46000,47000,43000,56071,57000,62000,86000,97238,102000,105000,56500,85500,72000,114500
http://statistics.gov.scot/id/statistical-geography/S01005968,S01005968,110000,152679,120000,192500,155000,185375,190000,233750,152500,187100,185000,236000,128000,242364,249000,370000
http://statistics.gov.scot/id/statistical-geography/S01005969,S01005969,75000,83333,83000,92000,85000,96250,89500,97000,69995,103332,80000,160000,78000,92107,85000,102000
http://statistics.gov.scot/id/statistical-geography/S01005970,S01005970,26000,64000,83000,83000,36500,59500,62000,71000,60000,88333,95000,110000,75000,88667,82500,105000
http://statistics.gov.scot/id/statistical-geography/S01005971,S01005971,130000,130000,130000,130000,62000,100000,78000,160000,82250,104250,92250,126250,80000,80500,80500,81000
http://statistics.gov.scot/id/statistical-geography/S01005972,S01005972,77000,113748,88500,110333,71000,117556,110000,123000,67000,88292,77500,89500,80000,107100,80000,110000
http://statistics.gov.scot/id/statistical-geography/S01005973,S01005973,68000,89748,77000,105000,56500,84750,97000,113000,72000,110000,110000,133000,50000,58943,60000,75000
http://statistics.gov.scot/id/statistical-geography/S01005974,S01005974,85000,90000,90000,95000,63000,81000,69500,99000,73750,71875,78500,82000,89950,138317,125000,200000
http://statistics.gov.scot/id/statistical-geography/S01005975,S01005975,70000,72600,75000,78000,58000,58625,61875,65000,66500,70750,69000,75000,63500,66750,66750,70000
http://statistics.gov.scot/id/statistical-geography/S01005976,S01005976,130000,259341,250000,340000,120000,193803,211500,249950,83250,148675,106250,210000,85000,186583,104000,296500
http://statistics.gov.scot/id/statistical-geography/S01005977,S01005977,76500,240886,142200,425000,78500,153800,107275,237500,107120,135435,135435,163750,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01005978,S01005978,70000,258500,123000,460000,80000,248618,312525,375100,80000,163500,110000,250000,87250,243893,320000,430000
http://statistics.gov.scot/id/statistical-geography/S01005979,S01005979,69950,102636,92000,139000,73129,101064,112000,129000,45000,94179,115000,125000,45000,60300,51000,62500
http://statistics.gov.scot/id/statistical-geography/S01005980,S01005980,107498,113499,116998,119500,116500,124000,120000,131500,120500,135250,133000,150000,135000,135000,135000,135000
http://statistics.gov.scot/id/statistical-geography/S01005981,S01005981,151995,181998,175000,198995,129995,135114,139995,149995,179995,216952,192995,293000,164000,222948,263000,279000
http://statistics.gov.scot/id/statistical-geography/S01005982,S01005982,112105,250983,272988,420000,200000,304750,291250,409500,60000,124499,73000,80000,37500,121817,78000,249950
http://statistics.gov.scot/id/statistical-geography/S01005983,S01005983,125000,129000,129000,133000,112500,115333,113500,120000,153000,153000,153000,153000,121000,137625,139750,154250
http://statistics.gov.scot/id/statistical-geography/S01005984,S01005984,176500,241964,211000,390000,147000,232955,180775,400000,120000,176333,175000,200000,90000,182115,173000,300000
http://statistics.gov.scot/id/statistical-geography/S01005985,S01005985,86000,193000,193000,300000,60000,73667,66500,90000,51500,56269,56308,61000,66000,99333,85000,87500
http://statistics.gov.scot/id/statistical-geography/S01005986,S01005986,205000,256100,218000,342000,183000,270906,211250,365000,120000,272883,285000,340000,141250,338625,320000,480500
http://statistics.gov.scot/id/statistical-geography/S01005987,S01005987,68000,80350,70000,91250,60100,79700,80000,99000,75000,75400,75000,82000,70500,87000,81000,103500
http://statistics.gov.scot/id/statistical-geography/S01005988,S01005988,70000,80000,80000,90000,62000,62000,62000,62000,45500,55750,55750,66000,52800,64400,59500,76000
http://statistics.gov.scot/id/statistical-geography/S01005989,S01005989,205000,220000,220000,235000,143500,161371,157500,172000,173500,173500,173500,173500,150000,198200,209600,235000
http://statistics.gov.scot/id/statistical-geography/S01005990,S01005990,148500,166124,154998,183748,140000,168333,160000,205000,139500,166812,158250,171998,169000,179500,179500,190000
http://statistics.gov.scot/id/statistical-geography/S01005991,S01005991,57000,97900,59000,150000,61000,93000,93000,125000,53000,101214,83000,155000,77500,86100,85000,92000
http://statistics.gov.scot/id/statistical-geography/S01005992,S01005992,70000,70000,70000,70000,38000,46500,45000,56500,18750,33068,25200,74005,55500,67499,63998,79498
http://statistics.gov.scot/id/statistical-geography/S01005993,S01005993,80000,128000,140000,160000,52000,78874,79000,85000,73500,104750,104750,136000,81500,91790,95000,112500
http://statistics.gov.scot/id/statistical-geography/S01005994,S01005994,83250,101734,99500,118875,70000,106167,113500,150000,93500,104250,108000,115000,86000,93000,90000,100000
http://statistics.gov.scot/id/statistical-geography/S01005995,S01005995,57500,69250,72500,81000,28000,75699,78500,89995,46000,46000,46000,46000,63500,63500,63500,63500
http://statistics.gov.scot/id/statistical-geography/S01005996,S01005996,87000,105249,120500,133500,92778,124671,120250,143500,130000,142500,142500,160000,115000,134945,141250,149995
http://statistics.gov.scot/id/statistical-geography/S01005997,S01005997,49500,49500,49500,49500,81750,107875,112500,134000,83000,83000,83000,83000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01005998,S01005998,0,0,0,0,0,,0,0,93000,93000,93000,93000,150000,150000,150000,150000
http://statistics.gov.scot/id/statistical-geography/S01005999,S01005999,190000,198289,216000,235000,113000,174750,203500,230000,74760,145890,153500,209625,70500,116412,75000,175000
http://statistics.gov.scot/id/statistical-geography/S01006000,S01006000,47400,55320,49250,65000,47000,52090,49000,55000,57000,63400,58000,70000,82500,83748,83748,84995
http://statistics.gov.scot/id/statistical-geography/S01006001,S01006001,83000,148800,91000,220000,120000,186143,222000,226000,77000,129504,104513,210000,77000,125667,91000,200000
http://statistics.gov.scot/id/statistical-geography/S01006002,S01006002,130000,173013,164565,247500,180000,180000,180000,180000,202000,214000,215000,225000,116450,165169,177500,209000
http://statistics.gov.scot/id/statistical-geography/S01006003,S01006003,61000,85605,97500,125000,60000,77362,78250,93500,78000,95635,90658,99995,60000,60000,60000,60000
http://statistics.gov.scot/id/statistical-geography/S01006004,S01006004,136500,138608,145000,159500,102000,123273,121000,146000,122500,150750,156250,175998,133500,151208,151500,168500
http://statistics.gov.scot/id/statistical-geography/S01006005,S01006005,110000,110000,110000,110000,115000,130556,150000,162000,90000,90000,90000,90000,82000,109250,109250,136500
http://statistics.gov.scot/id/statistical-geography/S01006006,S01006006,145000,163300,150000,183000,71000,136091,152500,230000,126000,184851,164000,172500,130000,173075,148975,220000
http://statistics.gov.scot/id/statistical-geography/S01006007,S01006007,45500,52500,52000,59500,18250,25500,21000,30000,38000,48000,48000,58000,41300,45650,45650,50000
http://statistics.gov.scot/id/statistical-geography/S01006008,S01006008,60000,62500,62500,65000,51000,60500,60500,70000,80750,81625,81625,82500,85000,98333,95000,115000
http://statistics.gov.scot/id/statistical-geography/S01006009,S01006009,93500,142637,123998,186050,73000,149250,103750,220000,65000,175313,108800,311777,98000,161000,180000,205000
http://statistics.gov.scot/id/statistical-geography/S01006010,S01006010,132500,181867,209000,243000,163000,222300,250000,262000,174995,255526,262000,320000,155475,220998,187518,320000
http://statistics.gov.scot/id/statistical-geography/S01006011,S01006011,61500,90000,75250,118500,39000,70000,75000,84000,0,0,0,0,85000,89000,89000,93000
http://statistics.gov.scot/id/statistical-geography/S01006012,S01006012,60000,80000,80000,100000,46000,57906,54000,65000,55998,74249,68500,92500,48000,62125,60000,76250
http://statistics.gov.scot/id/statistical-geography/S01006013,S01006013,170000,290000,310000,390000,275000,291000,290000,290000,296000,391813,377500,486250,225000,366773,337500,437500
http://statistics.gov.scot/id/statistical-geography/S01006014,S01006014,45666,45666,45666,45666,50000,95278,75000,141000,95000,177500,177500,260000,47250,54500,56000,61750
http://statistics.gov.scot/id/statistical-geography/S01006015,S01006015,98000,145900,125000,212000,130000,166429,163000,191000,117000,143161,125000,138000,105500,174643,174000,230000
http://statistics.gov.scot/id/statistical-geography/S01006016,S01006016,132245,134249,137748,143995,123000,134540,137995,144495,158000,204286,200000,258500,80000,132050,93000,162500
http://statistics.gov.scot/id/statistical-geography/S01006017,S01006017,105000,140333,122000,156000,88000,119917,101500,155000,122500,147406,141750,178500,82000,143375,141875,175000
http://statistics.gov.scot/id/statistical-geography/S01006018,S01006018,100000,133100,147500,149000,129000,133700,150000,168000,120000,146992,162500,167000,155000,172500,172500,190000
http://statistics.gov.scot/id/statistical-geography/S01006019,S01006019,47000,92792,92000,112100,112150,121618,118250,155000,108000,123213,128600,132250,47500,100875,117500,141000
http://statistics.gov.scot/id/statistical-geography/S01006020,S01006020,135000,228333,275000,275000,191000,240325,235250,300000,166000,202750,187750,250000,192750,237383,220000,285000
http://statistics.gov.scot/id/statistical-geography/S01006021,S01006021,137500,206068,170248,244500,155500,180057,165000,205000,115000,216409,235000,290000,94000,233590,144995,300000
http://statistics.gov.scot/id/statistical-geography/S01006022,S01006022,114995,110328,119950,122500,45000,74849,83000,86250,95000,110815,119995,136995,72500,111666,133748,135000
http://statistics.gov.scot/id/statistical-geography/S01006023,S01006023,235000,238999,235000,249995,175000,261200,250000,310000,205000,239454,237500,293786,275000,275000,275000,275000
http://statistics.gov.scot/id/statistical-geography/S01006024,S01006024,44000,80000,83000,113000,35000,59410,50250,87000,78500,98750,90250,120000,75000,82300,80000,87500
http://statistics.gov.scot/id/statistical-geography/S01006025,S01006025,95000,99100,106000,110000,74000,105458,85500,112000,80000,116000,102000,123000,57500,90688,90500,113000
http://statistics.gov.scot/id/statistical-geography/S01006026,S01006026,90000,110429,103000,136000,88000,102333,99000,115000,70000,91500,82500,122000,80000,80000,80000,80000
http://statistics.gov.scot/id/statistical-geography/S01006027,S01006027,125000,167833,161000,185000,81500,118929,90000,153000,100000,147528,160000,180000,90000,152245,95725,215000
http://statistics.gov.scot/id/statistical-geography/S01006028,S01006028,74500,134650,75000,150250,73500,103097,91147,120000,88000,144527,120000,190000,85000,113892,107000,163000
http://statistics.gov.scot/id/statistical-geography/S01006029,S01006029,149000,193167,201500,217000,106657,223610,259500,325000,90000,175046,125000,207000,65000,153833,135000,146000
http://statistics.gov.scot/id/statistical-geography/S01006030,S01006030,117000,162333,145000,248500,98500,164071,175000,235000,125000,222188,155000,321250,127500,211106,235000,250000
http://statistics.gov.scot/id/statistical-geography/S01006031,S01006031,77500,147406,107500,159000,96500,149746,130000,165000,80250,135083,112500,132500,125000,176972,152500,172000
http://statistics.gov.scot/id/statistical-geography/S01006032,S01006032,66750,120875,91750,175000,75000,144558,87500,201028,74000,96333,85000,116000,82250,140625,87250,199000
http://statistics.gov.scot/id/statistical-geography/S01006033,S01006033,134000,158287,165000,185000,113998,163454,170998,204995,127000,147157,136000,179995,96111,160089,180000,205000
http://statistics.gov.scot/id/statistical-geography/S01006034,S01006034,95000,102100,105000,115000,104000,124350,120000,165000,125000,143911,144000,157500,90000,109643,114000,140000
http://statistics.gov.scot/id/statistical-geography/S01006035,S01006035,68500,101673,113500,126000,80750,116208,115250,153500,67000,132179,121250,208000,94000,112125,108500,136000
http://statistics.gov.scot/id/statistical-geography/S01006036,S01006036,144995,167325,165995,184000,163995,180501,176995,199995,146498,172366,170495,189500,142000,165940,169998,185000
http://statistics.gov.scot/id/statistical-geography/S01006037,S01006037,70000,90507,76925,80250,72500,103557,93500,145000,78000,116328,86500,155000,67500,135286,140000,175000
http://statistics.gov.scot/id/statistical-geography/S01006038,S01006038,157500,182400,161000,190000,115000,146780,147000,180000,140000,167453,150000,220000,155000,189243,175000,202000
http://statistics.gov.scot/id/statistical-geography/S01006039,S01006039,95750,126223,121748,150745,94000,135465,136495,154995,95050,164525,101550,234000,91000,136688,95000,183750
http://statistics.gov.scot/id/statistical-geography/S01006040,S01006040,52000,75000,80000,83000,58000,74153,66000,80027,92500,92500,92500,92500,56000,74333,72000,95000
http://statistics.gov.scot/id/statistical-geography/S01006041,S01006041,55000,102083,87500,164995,36000,58400,43500,43500,44975,71056,66250,90000,55000,71917,69500,95500
http://statistics.gov.scot/id/statistical-geography/S01006042,S01006042,99000,131583,136750,165000,92000,114600,119500,125000,111000,127250,119000,146500,106476,149988,134001,193500
http://statistics.gov.scot/id/statistical-geography/S01006043,S01006043,36500,38250,38250,40000,42000,97800,121250,132000,116000,116000,116000,116000,130000,207500,207500,285000
http://statistics.gov.scot/id/statistical-geography/S01006044,S01006044,75000,133791,85750,231750,77000,126500,92000,130000,98000,165067,123000,239000,92500,139944,115000,128000
http://statistics.gov.scot/id/statistical-geography/S01006045,S01006045,85555,130467,90625,93000,80000,88636,89000,99000,89000,174865,97000,325000,79500,173500,150000,289000
http://statistics.gov.scot/id/statistical-geography/S01006046,S01006046,70000,75143,77000,77500,61000,67929,67000,79000,78500,81167,86000,88000,70000,81999,85000,90000
http://statistics.gov.scot/id/statistical-geography/S01006047,S01006047,98500,105750,107500,113000,80000,84553,81125,90000,85100,98300,92000,113000,105000,109333,110000,113000
